TIME,maxMagU,phaseVolumeRelError,m2CosCoefficient,m2SinCoefficient,m2Amplitude,m2Phase,minGradPsiBand,maxGradPsiBand,pLaplace
0.0197067841,0.9116273931,0.03541087831,0.0001258685079,-0.0003444141166,0.0003666932846,-0.6102091821,0.1624665363,6.340973601,56.52230044
0.019727997,0.9302842266,0.03541738739,0.0001178714779,-0.0003569871914,0.0003759435331,-0.6259413984,0.1631894183,6.348326021,56.73089302
0.0197492099,0.9369871456,0.03541125488,0.000117507797,-0.0003589409235,0.0003776859396,-0.6272095255,0.1639241796,6.350677764,56.87003956
0.0197704228,0.936062722,0.03534991661,0.0001172544071,-0.000360579304,0.000379164912,-0.6281992749,0.1493694847,6.349119156,57.05542165
0.0197916357,0.9299287422,0.03513022471,0.0001157651946,-0.0003620777851,0.0003801340589,-0.6306715859,0.1335044668,6.336279653,56.21646332
0.0198128486,0.9108569203,0.03467530063,0.0001160001091,-0.0003638406653,0.0003818848714,-0.6310815361,0.1162217532,6.308021814,56.73448223
0.0198340615,0.8918188173,0.03385334074,0.0001160675253,-0.0003653861416,0.0003833780157,-0.63161002,0.09770375665,6.278439209,56.12721603
0.0198552744,0.8707298941,0.03245915486,0.0001161090344,-0.0003668626145,0.0003847979804,-0.6321394412,0.07860977802,6.254794142,56.47481027
0.0198764873,0.849973275,0.03244981117,0.0001161267445,-0.0003682838595,0.0003861585451,-0.632672852,0.05958671469,6.233373193,56.57731822
0.0198977002,0.8286835767,0.03286444216,0.000116119656,-0.0003696569009,0.0003874661261,-0.6332144033,0.04224727416,6.213411102,56.43178886
0.0199189131,0.8073104131,0.03340040067,0.0001160857319,-0.0003709873351,0.0003887254815,-0.6337688852,0.03160082963,6.19426217,55.84822248
0.019940126,0.7851900967,0.03401117553,0.0001004146981,-0.0003730678892,0.0003863453915,-0.6539341099,0.03607038489,6.175201455,55.75881003
0.0199613389,0.7838511773,0.03466595775,0.0001004778461,-0.0003741314979,0.0003873889199,-0.6542122075,0.05266723082,6.155400461,54.94669445
0.0199825518,0.8176237598,0.03531076027,0.000100994764,-0.0003907795971,0.0004036194196,-0.6589430012,0.07394768714,6.133766996,55.77950627
0.0200037647,0.704360551,0.0360225963,9.878611655e-05,-0.0003954124361,0.0004075655671,-0.6629885641,0.096955909,6.109875232,55.39288601
0.0200249776,0.6789052638,0.036860354,0.0001008575816,-0.0003935766851,0.0004062940546,-0.6599677688,0.1207188634,6.093397476,53.80116734
0.0200461905,0.6548015372,0.03769194327,0.0001006704163,-0.000394795648,0.0004074286888,-0.6605616148,0.1450230889,6.093061317,53.79490769
0.0200674034,0.642460492,0.03836851414,0.0001005837115,-0.0003958556325,0.0004084345294,-0.6609850915,0.1698298754,6.106286282,53.14442865
0.0200886163,0.6730537769,0.03902936539,0.0001005404559,-0.0003967190553,0.0004092607874,-0.6612960858,0.1949969128,6.129380225,54.45732256
0.0201098292,0.7098425791,0.03965786174,0.00010043817,-0.0003977966864,0.0004102804281,-0.6617395459,0.1764672416,6.155461581,56.28397599
0.0201310421,0.7386069527,0.04023863618,0.0001003991774,-0.0003987746138,0.0004112191477,-0.6620766003,0.1872684659,6.181444439,56.56857738
0.020152255,0.756639362,0.04079305117,0.0001090975948,-0.000411823112,0.0004260288262,-0.6559156058,0.174232183,6.208434078,57.05320374
0.0201734679,0.7730861745,0.04134212735,0.0001071332728,-0.0004149407616,0.0004285479831,-0.6590625219,0.1636216688,6.235364241,56.90616982
0.0201946808,0.8176399647,0.04189535641,0.0001069553503,-0.0004158348974,0.0004293694317,-0.6595234296,0.1552627158,6.26186372,51.75566164
0.0202158937,0.8501096337,0.04237717389,0.0001067568251,-0.0004166909981,0.0004301492852,-0.659994802,0.1486111712,6.296136004,52.0294394
0.0202371066,0.871921,0.04263403855,0.0001065250339,-0.0004175153411,0.0004308905231,-0.6604927581,0.1439514266,6.342868299,52.53481668
0.0202583195,0.8855816652,0.04275663039,0.0001062533666,-0.0004183078543,0.0004315915185,-0.6610246965,0.1415543433,6.396394724,53.22741413
0.0202795324,0.9049921897,0.0428352093,0.0001059691924,-0.0004188953472,0.0004320911728,-0.6615107774,0.1411533654,6.453854419,53.23361932
0.0203007453,0.970362389,0.04292350714,9.929866342e-05,-0.0004313921967,0.0004426730757,-0.6722776056,0.1421084945,6.512648461,53.25428111
0.0203219582,1.031853477,0.04304138419,9.90172556e-05,-0.0004319290187,0.0004431332691,-0.6727229055,0.143586451,6.571106931,52.97521676
0.0203431711,0.9719351353,0.04322752377,9.871239299e-05,-0.0004323570623,0.0004434825429,-0.673165764,0.1312597405,6.629190634,52.86704409
0.020364384,0.9202876988,0.04329002909,9.837985846e-05,-0.0004327066198,0.0004437494962,-0.6736187206,0.1273883205,6.687822762,53.9465232
0.0203855969,0.9185937647,0.04322685099,9.800667702e-05,-0.0004330000674,0.0004439531136,-0.6741018261,0.1326495297,6.747861056,53.21996357
0.0204068098,0.9144999331,0.04314444047,9.623362821e-05,-0.000438664806,0.0004490965633,-0.6774194524,0.129192601,6.810248062,55.04449508
0.0204280227,0.9017474678,0.0429649568,9.596294468e-05,-0.0004390126624,0.0004493784647,-0.6777965685,0.1257563527,6.873903294,53.6003001
0.0204492356,0.9093406294,0.04268254196,9.564452733e-05,-0.0004393446219,0.0004496349323,-0.6782213142,0.1223192525,6.93839623,56.15962676
0.0204704485,0.9275782634,0.0419736049,9.512531812e-05,-0.0004395912278,0.0004497657987,-0.6788436201,0.118955316,7.005032504,-49.77224538
0.0204916614,0.9670347667,0.04113070104,7.347610345e-05,-0.0004147708728,0.0004212286964,-0.6977333066,0.1155270754,7.061682363,-42.09184076
0.0205128743,0.9578106118,0.04046840051,7.258146535e-05,-0.0004148796331,0.0004211806965,-0.6988016064,0.1113861035,7.071056125,57.62188272
0.0205340872,1.008851935,0.03968205306,8.209641014e-05,-0.0003942337143,0.0004026910007,-0.6827437589,0.106787549,7.043329253,-54.19541668
0.0205553001,3.158741604,0.03864133983,8.161379582e-05,-0.0003946644908,0.0004030147293,-0.6834388959,0.102336612,7.02107985,-57.50599095
0.020576513,2.854266006,0.03817057939,8.086045179e-05,-0.0003952067019,0.000403394038,-0.6844894047,0.09795794275,7.012955647,54.08345691
0.0205977259,3.285920425,0.03813844156,7.997873647e-05,-0.0003956591563,0.0004036616978,-0.6856717257,0.0936947601,7.015501677,55.46146935
0.0206189388,2.496354902,0.03841295253,7.916299249e-05,-0.0003959167521,0.000403753457,-0.6867251048,0.0897238169,7.018945773,54.2380086
0.0206401517,2.303170801,0.03920085293,7.315706986e-05,-0.0004119082956,0.0004183543963,-0.6975119812,0.08617039348,7.023501641,52.8560971
0.0206613646,2.123105438,0.04033951375,7.214821668e-05,-0.0004178486124,0.0004240316357,-0.6999081368,0.0830747249,7.03010678,52.60195105
0.0206825775,1.943867022,0.04156899312,7.188990128e-05,-0.0004174612817,0.000423606043,-0.7001308026,0.08049279785,7.038856172,62.25373523
0.0207037904,1.798690994,0.0428206241,7.538245531e-05,-0.0004154181646,0.000422202281,-0.6956439977,0.07850071465,7.047412074,45.20551437
0.0207250033,1.670749491,0.04396323769,7.520497585e-05,-0.0004156718094,0.0004224202191,-0.6959043012,0.07717551525,7.054554867,45.21552822
0.0207462162,1.56213912,0.0449546572,0.0001041443203,-0.0005008745747,0.0005115871178,-0.6828961832,0.07655823508,7.060496935,52.16799642
0.0207674291,1.467502753,0.04586671958,0.0001037031718,-0.0005012108287,0.0005118267702,-0.6833849838,0.07634335788,7.065430199,49.35663993
0.020788642,1.380676798,0.04679059837,0.0001032567799,-0.0005015541302,0.0005120727567,-0.6838797288,0.07645286147,7.070046611,48.33469366
0.0208098549,1.312855194,0.04766319252,6.169131204e-05,-0.0004158333361,0.0004203845637,-0.7117573635,0.07714151991,7.074532585,47.45475256
0.0208310678,1.302697247,0.04831229764,6.117541921e-05,-0.0004167816385,0.000421247393,-0.7125282537,0.07845148261,7.078596671,54.04669307
0.0208522807,1.26322936,0.04883734014,6.061315693e-05,-0.0004171278774,0.0004215087436,-0.7132477929,0.08035601451,7.082017639,52.69564802
0.0208734936,1.217157534,0.04928182706,6.000924442e-05,-0.0004172514162,0.0004215446047,-0.7139777287,0.08282011814,7.08460623,58.50221298
0.0208947065,1.175290725,0.04965074139,4.099119049e-05,-0.0004585422568,0.0004603708059,-0.7408193724,0.08576962526,7.087195798,60.38330764
